./data_1_9/nsf_centers_easy_s1.json,0.4982913359869593,707,37755.42382844437,0.49792820840666696,675,38708.36438972493,0.4975147220547286,665,38970.171167060784,0.4982913359869593,707,37755.42382844437
./data_1_9/nsf_centers_easy_s2.json,0.4931955912874204,955,30492.196222933868,0.5149964463544467,811,37246.02772135788,0.5149512647459304,811,37240.69448729292,0.5210211033953398,837,37202.3725572033
./data_1_9/nsf_centers_easy_s3.json,0.494996925473467,594,48140.63644598606,0.5064186455294242,608,49241.154349150165,0.5045802228460878,602,49195.27478536545,0.5098998223597253,634,48815.180236475746
./data_1_9/nsf_centers_hard_s1.json,0.49615983694398674,1462,74017.50926451187,0.4992407025957861,1508,69063.12377272683,0.4998905862616865,1516,68267.80183718038,0.5007223476274685,1555,63032.54652324426
./data_1_9/nsf_centers_hard_s2.json,0.4665626283493828,1487,55311.88702293997,0.5049467688335361,1521,72436.35187596874,0.5044444838173556,1525,71579.5630295341,0.5253138712398715,1620,69998.83531767411
./data_1_9/nsf_centers_hard_s3.json,0.4423416420834558,1401,36044.92198952517,0.5050793885211273,1644,36557.82614101718,0.5041508982094844,1644,36176.81204992621,0.5276893629980799,1749,34933.27695405511
./data_1_9/nsf_centers_normal_s1.json,0.49373468396824555,961,72144.35172943579,0.4950473703564293,965,72231.40713004481,0.4945516489305968,967,71944.03739945423,0.4975620095616334,1044,67226.63864816415
./data_1_9/nsf_centers_normal_s2.json,0.467002195749464,1183,42194.53684831854,0.5121998768610471,1184,53307.45662145587,0.5160865186901187,1194,53649.05677106149,0.5223674223858203,1204,54582.62375762715
./data_1_9/nsf_centers_normal_s3.json,0.4845544840672168,1110,49879.90455435073,0.5157300006808918,991,64193.19716635458,0.5217949354033767,977,66444.11951182317,0.5361851642116836,998,68623.16237619668
./data_1_9/nsf_rural_easy_s1.json,0.40623955474725976,559,136325.28429865517,0.44018664867687923,565,153358.16269826493,0.406195397629064,551,137410.49792757907,0.40462288198901014,524,140324.00327398835
./data_1_9/nsf_rural_easy_s2.json,0.4384130616471078,462,196953.01762328303,0.4740017468619991,442,222133.4434847577,0.43414908394382423,470,193040.26261791523,0.4340331910470833,473,192489.09285949063
./data_1_9/nsf_rural_easy_s3.json,0.42358994556751584,416,241691.94523653985,0.4600810809664617,461,260800.01490940008,0.43071969362526497,477,235664.6873021752,0.4324394659855418,519,229109.4900089241
./data_1_9/nsf_rural_hard_s1.json,0.48070212730502526,1585,271962.0255334588,0.48669925991654384,1611,269643.70321188006,0.4866963859452612,1609,271468.0640030832,0.4873746367151707,1639,246383.10639336501
./data_1_9/nsf_rural_hard_s2.json,0.4459999334483304,1450,294159.618754806,0.4905128023316586,1663,265096.0989686121,0.4935765094531232,1687,255104.7925773965,0.5080242473019821,1759,243219.71352718555
./data_1_9/nsf_rural_hard_s3.json,0.42339390441119706,1309,301832.4487360819,0.48950451877958717,1587,288530.6283487128,0.48923153599170754,1588,286822.11693483003,0.5100454078891952,1692,269107.3375051734
./data_1_9/nsf_rural_normal_s1.json,0.4125187308390225,653,354653.5366673468,0.4431176565381968,643,401884.4003798746,0.41220995034401287,653,354213.052674623,0.4126026607992554,637,360502.29282957496
./data_1_9/nsf_rural_normal_s2.json,0.4084352923124991,642,397216.6952512262,0.44738915074386665,599,476137.34118258755,0.41204342988049325,646,401383.80499476363,0.4158915135130278,687,391365.3295748692
./data_1_9/nsf_rural_normal_s3.json,0.4347331526442517,633,410590.02143103996,0.4736303417334107,674,453173.76595428796,0.4433939823394967,577,444423.9003653383,0.45519509356808896,652,433951.52312182775
./data_1_9/nsf_uniform_easy_s1.json,0.41666772604914837,540,145975.29173904905,0.4550828242153515,420,181302.2574814518,0.41714131828425005,521,148667.48844974046,0.4189325361540183,523,149336.42170133482
./data_1_9/nsf_uniform_easy_s2.json,0.3458672602304207,177,149898.54962045286,0.43272581035052726,414,163086.6797708359,0.3562854530737467,269,143405.77281311256,0.3742459626873199,390,136988.70220692042
./data_1_9/nsf_uniform_easy_s3.json,0.4468185416831979,499,178366.29421585324,0.47597104845358734,464,199191.55365346262,0.44899820180344224,480,182151.46736570876,0.4459220782569164,424,188072.33855136152
./data_1_9/nsf_uniform_hard_s1.json,0.4746584844731083,1450,321703.2585599305,0.48372793292072674,1518,298584.5640120521,0.48340567299252224,1520,296198.5627156301,0.4856864635679347,1555,277384.49125840614
./data_1_9/nsf_uniform_hard_s2.json,0.43736429910992075,1313,276334.76650124067,0.4893788017347186,1550,254736.15229635837,0.4855785163217908,1537,253406.98964868276,0.5064448430142676,1648,234015.32442109587
./data_1_9/nsf_uniform_hard_s3.json,0.4271659350474293,1309,281404.6454022722,0.49434040496572024,1578,281191.92141734954,0.4960153401541192,1592,276051.78320114844,0.5140425139405795,1683,262750.34899761726
./data_1_9/nsf_uniform_normal_s1.json,0.4622511044551905,577,322705.83172534365,0.47691987991340207,614,328109.8657196237,0.4622024046419729,635,307647.0449937874,0.46369427879530567,711,289503.4064851214
./data_1_9/nsf_uniform_normal_s2.json,0.4417310543462805,469,298430.6559617753,0.4683580403088394,594,294193.921057939,0.4458692102059152,585,275582.2570923254,0.45239197678118626,660,264347.3127587426
./data_1_9/nsf_uniform_normal_s3.json,0.4189819004834348,211,346983.29471509845,0.466902488807835,527,315627.42847004056,0.4186868475945995,447,289259.3746594428,0.42825319549394186,478,290808.92379974585
./data_1_9/nsf_urban_easy_s1.json,0.4030462576164237,263,198714.53726857115,0.4345610874214929,577,171493.56386634108,0.41228991041446816,696,141055.09517027414,0.4110661944847229,675,143395.4801468309
