./data_1_9/nsf_centers_easy_s1.json,0.49820046872908463,708,37713.38338254253,0.4982913359869593,707,37755.42382844437
./data_1_9/nsf_centers_easy_s2.json,0.5177955658376596,856,36270.04184404853,0.5210211033953398,837,37202.3725572033
./data_1_9/nsf_centers_easy_s3.json,0.5101717261503579,647,48397.611870488516,0.5098998223597253,634,48815.180236475746
./data_1_9/nsf_centers_hard_s1.json,0.5001371898931085,1549,63572.22303814567,0.5007223476274685,1555,63032.54652324426
./data_1_9/nsf_centers_hard_s2.json,0.5259611388962492,1614,71223.2719167486,0.5253138712398715,1620,69998.83531767411
./data_1_9/nsf_centers_hard_s3.json,0.5273717197439262,1743,35425.943519763634,0.5276893629980799,1749,34933.27695405511
./data_1_9/nsf_centers_normal_s1.json,0.4962320431048541,1044,66844.64403074955,0.4975620095616334,1044,67226.63864816415
./data_1_9/nsf_centers_normal_s2.json,0.5199357817718391,1201,54167.21984575384,0.5223674223858203,1204,54582.62375762715
./data_1_9/nsf_centers_normal_s3.json,0.5335596681180913,1002,67768.90531633838,0.5361851642116836,998,68623.16237619668
./data_1_9/nsf_rural_easy_s1.json,0.4050112167034901,531,139558.46496881373,0.44181377322518245,638,144099.80283693562
./data_1_9/nsf_rural_easy_s2.json,0.43254438350905317,464,193008.200535399,0.4743882338080957,518,210222.75500143986
./data_1_9/nsf_rural_easy_s3.json,0.43194930246982016,504,231544.18204131717,0.45596946420358553,557,239751.13194883388
./data_1_9/nsf_rural_hard_s1.json,0.4874570710738828,1627,257687.16249516446,0.4875785891725016,1638,248032.7310444304
./data_1_9/nsf_rural_hard_s2.json,0.5077060536366657,1752,248113.84327885322,0.5077048544985036,1747,252387.63397088283
./data_1_9/nsf_rural_hard_s3.json,0.5095846289852478,1683,274998.27395410324,0.5098076511786994,1679,279007.3564152782
./data_1_9/nsf_rural_normal_s1.json,0.4130851801312104,618,367993.8405530209,0.44126299544580605,735,366296.7651185679
./data_1_9/nsf_rural_normal_s2.json,0.4169010488150409,716,381554.17930942465,0.44599610907837334,698,434942.73509242997
./data_1_9/nsf_rural_normal_s3.json,0.45395100545278944,644,435090.4591448363,0.4885174412817592,906,388592.7141465318
./data_1_9/nsf_uniform_easy_s1.json,0.41832582432104537,511,150568.20535486552,0.4452420770657729,568,157149.3913707198
./data_1_9/nsf_uniform_easy_s2.json,0.37444315933546996,401,135689.84225617413,0.43881424463553376,505,154562.96925545527
./data_1_9/nsf_uniform_easy_s3.json,0.44608379282475447,432,187073.44872329468,0.47634851550450047,583,183215.46603999168
./data_1_9/nsf_uniform_hard_s1.json,0.4849077860865698,1556,274402.7885224124,0.48550913920531225,1551,279776.0544043717
./data_1_9/nsf_uniform_hard_s2.json,0.5063503658193409,1642,237806.37160703746,0.5068695832320301,1635,243899.868733051
./data_1_9/nsf_uniform_hard_s3.json,0.512891807222522,1673,266550.5175830233,0.5143222475208051,1682,264242.29810693907
./data_1_9/nsf_uniform_normal_s1.json,0.46318928488062916,723,285882.4180049711,0.4740115654771684,696,303920.38618546905
./data_1_9/nsf_uniform_normal_s2.json,0.4508671055248382,645,266391.7081126768,0.4800475063310322,822,252554.78281465985
./data_1_9/nsf_uniform_normal_s3.json,0.4278086338284949,487,288195.6243545055,0.4808307010752493,736,277998.0073925637
./data_1_9/nsf_urban_easy_s1.json,0.411068552157755,673,143688.30225543602,0.43161467633283995,716,149505.96103403645
./data_1_9/nsf_urban_easy_s2.json,0.46346878153352894,412,183311.5722129015,0.478066052054007,557,172943.72781246243
./data_1_9/nsf_urban_easy_s3.json,0.4051927601900105,239,188033.14353225354,0.4623392535480643,575,173632.09944940679
./data_1_9/nsf_urban_hard_s1.json,0.49272281332627094,1595,215829.64692010032,0.4922590492095894,1592,216610.93026336376
./data_1_9/nsf_urban_hard_s2.json,0.5061013080943814,1651,267248.4054411463,0.5069293980396238,1653,268203.0977284379
./data_1_9/nsf_urban_hard_s3.json,0.5120333887854294,1820,252873.84759630318,0.513263480246126,1809,264302.8949894467
./data_1_9/nsf_urban_normal_s1.json,0.4694375158533708,752,282713.4209007104,0.47859667690252705,733,296615.6980252641
./data_1_9/nsf_urban_normal_s2.json,0.4494573549088129,624,351465.310513001,0.47947461006120534,649,379680.09240740555
./data_1_9/nsf_urban_normal_s3.json,0.5018397095446718,535,330125.2268580198,0.5124094360110101,744,290853.1754319181
./data_1_9/conus_centers_easy_s1.json,0.399168203680905,650,236560.93995419086,0.43797630735091864,804,240806.76868813482
./data_1_9/conus_centers_easy_s2.json,0.40360650152451805,816,231711.56003257004,0.438482849508688,825,266349.58396292443
./data_1_9/conus_centers_easy_s3.json,0.41823539992843883,588,297075.771076011,0.45739554181431497,717,307705.0865999876
./data_1_9/conus_centers_hard_s1.json,0.4818177902211699,1802,492233.5596798897,0.4820755048990265,1810,483257.41190514737
./data_1_9/conus_centers_hard_s2.json,0.504714690456615,1955,379960.56504967244,0.5037164634237233,1949,381293.4568638249
./data_1_9/conus_centers_hard_s3.json,0.5089399687265798,1938,523431.6884255503,0.5071763676102075,1917,539619.7811915787
./data_1_9/conus_centers_normal_s1.json,0.450728322289513,976,489124.21728053107,0.4661459274413297,1103,462563.19745056046
./data_1_9/conus_centers_normal_s2.json,0.4373779543865236,1066,438068.0178289967,0.46899223045386784,1094,493298.2396431376
./data_1_9/conus_centers_normal_s3.json,0.46616729305778903,925,587204.0971684298,0.48607814908514024,1010,589614.9032065546
./data_1_9/conus_rural_easy_s1.json,0.38043651947263,705,805911.1583694913,0.41141838710881207,775,861529.8260296377
